model,regime,prompt_id,fact_id,category,context_answer,memory_answer,reason
qwen2_5_3b_instruct,ambiguous_conflict,p_728c94cb09,fact_4c8aeef5e5,physics,Farad,Henry,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_60a62b90f2,fact_fc2027e8bc,physics,F=mv,F=ma,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_0113d5ce51,fact_9ee0a1b3e7,physics,300000000,299792458,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_5f38a12f6c,fact_88c63537c8,physics,6.626e-32,6.626e-34,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_f7061f5dac,fact_56787410b6,history,1778,1776,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_9610ba0687,fact_a9f44e0d47,history,1791,1789,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_e59f2be7b5,fact_8001ff34f9,history,1916,1914,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_325f44f3be,fact_ec6140dd2c,history,1919,1918,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_2b4d211120,fact_ac8d5d6d7d,history,1940,1939,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_f9419e018f,fact_4cf2c8f74b,history,1946,1945,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_7360d1348d,fact_88e1aaaf92,history,1970,1969,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_e996d23661,fact_def1984e62,history,1990,1989,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_781785e565,fact_1f0b7c83f2,history,1963,1961,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_dc21acfdaf,fact_79f60faa27,history,1955,1953,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_74d7a17915,fact_9f33a3cda8,history,1907,1905,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_e3d008c2ee,fact_1f407179eb,history,1930,1928,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_e7270dfd04,fact_28bf618b1f,history,1494,1492,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_0882ada14f,fact_3124bfa91d,history,1905,1903,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_754fb8e3af,fact_011b861fb3,history,1959,1957,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_4c270f1c14,fact_52c8794331,history,1866,1865,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_b691eeed6f,fact_cbcb55107d,history,1918,1917,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_baf147ed16,fact_6128e90655,history,1800,1799,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_f156a90187,fact_57918bb58a,history,1816,1815,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_30c38aa6ad,fact_ce46388c3b,history,1217,1215,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_7073760cad,fact_6cf5527831,history,15,16,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_5eaebac15e,fact_a87645d8ed,history,27,26,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_229806bdf4,fact_622779fadf,history,29,28,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_967fb69b5a,fact_b5baf0b628,history,31,32,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_7b48c152bc,fact_da172ece4b,history,34,33,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_9d89288b9c,fact_8c9756b9d0,history,33,34,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_3b134d6bf3,fact_d37b58fff1,history,36,35,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_357be2038a,fact_d6969e8665,history,37,36,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_5a909308d9,fact_ea53141fa4,history,38,37,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_62240519ad,fact_12dd35aa07,history,40,39,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_c7f3e96102,fact_4efd2c037f,history,41,40,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_acfef9c61f,fact_03751c2969,history,43,42,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_bff50d6342,fact_72b75e2f76,history,43,44,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_0dcf07fcda,fact_534496097a,history,Thomas Edison,Alexander Graham Bell,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_84fbb30079,fact_dc5ea8d389,history,Nikola Tesla,Thomas Edison,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_41a844ee75,fact_1c3dc5a167,history,Glenn Curtiss,Wright Brothers,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_fad567baa4,fact_379667963a,history,Nikola Tesla,Guglielmo Marconi,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_11c5420049,fact_7ab7080a6a,history,Vint Cerf,Tim Berners-Lee,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_adb2a70c11,fact_d78217e572,history,William Caxton,Johannes Gutenberg,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_074dfd5b3b,fact_ce6a63688d,history,Hiram Maxim,Alfred Nobel,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_1fbe2f2dd2,fact_e8071c91f8,history,Marie Curie,Wilhelm Roentgen,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_968f1ce20b,fact_774b4dad6b,history,George Stephenson,James Watt,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_da11bd01fa,fact_1acfc107f3,history,Philo Farnsworth,John Logie Baird,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_9490d6b06c,fact_db1a93c105,history,Louis Pasteur,Alexander Fleming,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_d711753c49,fact_c7dc04bd2e,history,John Dalton,Dmitri Mendeleev,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_6f05ba16ed,fact_3196c6c8c8,history,Galileo Galilei,Isaac Newton,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_4e65c92432,fact_432eb59b08,history,Alfred Wallace,Charles Darwin,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_a32709d8c7,fact_50e801468a,literature,Marlowe,Shakespeare,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_700d89d848,fact_0bec00e1de,literature,Ben Jonson,Shakespeare,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_bf276b1d53,fact_7d331f3f7b,literature,Charlotte Bronte,Jane Austen,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_8b99ad5dd5,fact_a961512401,literature,Jane Austen,Charlotte Bronte,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_674f020626,fact_64b601f163,literature,Charlotte Bronte,Emily Bronte,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_34a5f45ef3,fact_6cb35e736c,literature,Nathaniel Hawthorne,Herman Melville,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_668da9952f,fact_b5b9de5ec2,literature,Ernest Hemingway,F Scott Fitzgerald,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_7fe557bfd1,fact_6fc8a6104a,literature,Aldous Huxley,George Orwell,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_a258464ab0,fact_8f5dcf5194,literature,George Orwell,Aldous Huxley,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_bd549a8964,fact_b8fef2c6a4,literature,Aldous Huxley,George Orwell,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_7b5bf25b3f,fact_579c196183,literature,Lope de Vega,Miguel de Cervantes,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_bdb8b4f643,fact_dbbf94376a,literature,Tolstoy,Dostoevsky,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_fb4f9de217,fact_524416f26a,literature,Dostoevsky,Tolstoy,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_f18ee3e76b,fact_cfa574c278,literature,Virgil,Homer,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_3aed745bb2,fact_1ca6d99e0a,literature,Virgil,Homer,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_2bdb9b3046,fact_a321408331,literature,Petrarch,Dante Alighieri,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_aa933a08bb,fact_9721d32e7f,literature,Schiller,Goethe,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_9450d2567c,fact_d743e9af44,literature,John Lydgate,Geoffrey Chaucer,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_8f67523910,fact_88e56ada95,literature,John Dryden,John Milton,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_768e3e3318,fact_0af5a11ed5,literature,Christopher Marlowe,Shakespeare,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_25678cb11c,fact_86e8d0f6ff,literature,Ben Jonson,Shakespeare,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_08c3eec60f,fact_fe6feec206,literature,Christopher Marlowe,Shakespeare,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_0d1a8a66b4,fact_38fc4eab32,literature,Francis Bacon,Shakespeare,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_b669706bae,fact_c3d173e776,literature,Herman Melville,Nathaniel Hawthorne,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_6cb58dcccd,fact_5d86fdb619,literature,Edgar Allan Poe,Mark Twain,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_c0f63ae4e2,fact_2e584929ec,literature,Mark Twain,Edgar Allan Poe,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_8aa022f7b4,fact_e66f895447,literature,Bram Stoker,Mary Shelley,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_639f74a61b,fact_fafef090c7,literature,Mary Shelley,Bram Stoker,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_7e67a44c8c,fact_75b6ebd34f,literature,George Bernard Shaw,Oscar Wilde,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_ca593d1222,fact_867e3d97a5,literature,Oscar Wilde,George Bernard Shaw,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_7cd55571c3,fact_c5ec3ad503,music,woodwind,string,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_e26fac36e4,fact_d808853248,music,woodwind,string,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_baec0db104,fact_eb6322c411,music,string,woodwind,no_memory_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_fc03c1054f,fact_3324e476ca,music,brass,woodwind,no_memory_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_78fabffd73,fact_a3733e10c2,music,brass,woodwind,no_memory_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_4ef2d84276,fact_43ff18bde4,music,brass,woodwind,no_memory_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_0b244c23d5,fact_42a20f452f,music,brass,woodwind,no_memory_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_9a964f4379,fact_27557e6137,music,woodwind,brass,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_79893a5a50,fact_6ecf413253,music,woodwind,brass,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_5a399d93ca,fact_17f3853a94,music,woodwind,brass,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_360ec6dd79,fact_735c2eed94,music,woodwind,percussion,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_c441f9ce0c,fact_50deb00e5f,music,woodwind,string,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_2f5f092ba1,fact_0ae22aa1ec,music,woodwind,string,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_ef68d67c35,fact_0e9dde73b9,music,woodwind,string,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_81e761bce7,fact_c07f6eb419,mathematics,24,25,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_571eb0c651,fact_69de6fd3ae,mathematics,54,56,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_6d5fb23984,fact_5f8e86fabb,mathematics,80,81,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_a9b648251a,fact_cb2d2e91eb,mathematics,145,144,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_9efd11aebe,fact_a197c45de5,mathematics,512,256,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_fbd86bc4d8,fact_ce6f97489b,mathematics,512,1024,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_e7443254d5,fact_8c926fc1bd,mathematics,11,12,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_77c25a730a,fact_4d5af79c4e,mathematics,100,120,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_3fc3bc1cb7,fact_bccde82503,mathematics,20,24,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_11f9d6cb59,fact_87f0b7b0aa,mathematics,3.16,3.14,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_4e9b1febc2,fact_4ee49464f9,mathematics,45,90,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_402bb81007,fact_b6ec3374ba,mathematics,360,180,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_083a709194,fact_1354756506,mathematics,180,360,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_a0cacd5e7d,fact_b830604e86,mathematics,360,180,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_5376c568f3,fact_83e5330282,mathematics,180,360,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_029800e94d,fact_fb36e1341a,biology,48,46,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_17e83f3e49,fact_92cbeb1ccc,biology,76,78,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_735fec302a,fact_e5e0df5e29,biology,36,38,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_50a6a7acbe,fact_ebaae32223,biology,62,64,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_eaa2f73156,fact_7459b6df2f,biology,46,48,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_7a7182692c,fact_abb3fbb79e,biology,10,8,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_e046bb4c62,fact_b489166d56,biology,76,78,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_d8bff8c062,fact_de913ff24f,biology,46,48,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_124cd722ec,fact_bd47cf34ba,biology,retinol,ascorbic acid,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_18b3f8b802,fact_c608fad484,biology,ascorbic acid,retinol,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_7d5d762b9f,fact_fba410bfb9,biology,calciferol,cholecalciferol,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_9fa4c6dba4,fact_0a64f74c8f,biology,biotin,cobalamin,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_d36571a614,fact_8196f397ca,biology,tocopherol,phylloquinone,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_bd09519560,fact_71d502cd12,biology,phylloquinone,tocopherol,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_056ca26839,fact_80c1f0b60e,biology,riboflavin,thiamine,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_150156a01c,fact_81491497cf,biology,thiamine,riboflavin,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_065c3a4368,fact_b03f402e98,biology,riboflavin,niacin,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_3dfbc13942,fact_b76964213e,biology,niacin,folate,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_8dfa06cf84,fact_ed29491528,physics,condensation,evaporation,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_448316f4bc,fact_8b5f90d1c9,physics,evaporation,condensation,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_030c3fb93d,fact_75d16ff435,physics,deposition,sublimation,no_memory_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_4959481979,fact_bf724e5a57,physics,sublimation,deposition,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_483c5bf298,fact_ca95666daf,chemistry,H2SO4,HCl,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_def10e7e0e,fact_5a1fe168b0,chemistry,HCl,H2SO4,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_f4ccb071ad,fact_95c0ff4641,chemistry,HCl,HNO3,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_204dc331b6,fact_d088c2a623,chemistry,HNO3,CH3COOH,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_925637adb6,fact_ec36ddae7a,chemistry,KOH,NaOH,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_5f9ff20416,fact_2bfb0aed37,chemistry,NaOH,KOH,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_4786fc5223,fact_e7a1d2e24e,chemistry,NaOH,NH3,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_e17d8e02ee,fact_cbc9571a4c,chemistry,HCl,H2CO3,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_46043d3d3a,fact_457b2a7392,sports,Sao Paulo,Rio de Janeiro,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_e0f3ac7270,fact_b1d3a409a6,sports,Thessaloniki,Athens,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_66f879f620,fact_deefb0c535,sports,Pyeongchang,Beijing,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_ac947903cf,fact_bd863ad39d,sports,Sochi,Pyeongchang,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_a9a0d229b5,fact_919cef6807,sports,Vancouver,Sochi,no_memory_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_e9c386799b,fact_7b28167dc6,sports,Argentina,West Germany,no_memory_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_35358c58e5,fact_fa8aa8c110,sports,West Germany,Argentina,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_1cc4bd99f6,fact_6d0e60e066,sports,10,11,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_ac46dfd6ec,fact_408ea5ffb4,sports,10,11,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_2f5c896567,fact_6caf6e61a1,sports,13,15,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_4c67d10646,fact_4ec452c94c,sports,15,13,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_c1efb4af26,fact_1d35b0d1bb,sports,12,11,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_c4fb13bbf5,fact_76fdf8a30d,geography,South America,Africa,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_8eebe45646,fact_e74e55eed6,geography,Africa,South America,no_memory_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_18f979b6a3,fact_2794b29d74,geography,South America,North America,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_7f218036d7,fact_5b5639b023,geography,8800,8849,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_c910518a79,fact_3f98b1dbf9,geography,8500,8611,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_3e3284eb0f,fact_dd0323f495,geography,8500,8586,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_fd12cacdef,fact_7736e511d8,geography,8400,8516,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_a0497206de,fact_82717fd9d3,geography,8400,8485,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_00f69974b1,fact_4986e8c5bb,geography,8100,8188,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_c863173fa5,fact_b477a66807,geography,8100,8167,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_2df8526d9d,fact_c65f47acb4,geography,8100,8163,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_b6a06b8ac3,fact_821594db29,geography,second largest,largest,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_c988b9c9e5,fact_7fd8c7505c,geography,largest,second largest,no_memory_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_07ec22b2bb,fact_0a3330ae4f,geography,second largest,third largest,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_3d4faa090f,fact_75e76d281e,geography,second smallest,smallest,no_context_single_token
qwen2_5_3b_instruct,ambiguous_conflict,p_6cdd63378a,fact_3002f6dd8f,geography,South America,North America,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_525e2d7686,fact_fabe8187a5,geography,North America,South America,neither
qwen2_5_3b_instruct,ambiguous_conflict,p_2204ad7b98,fact_02351e7b87,geography,North America,South America,neither
qwen2_5_3b_instruct,naturalistic_rag,p_faa3aa397c,fact_50f768a4d5,geography,Rio,Brasilia,no_memory_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_42ac55692e,fact_18aa9e9202,geography,Mumbai,New Delhi,no_memory_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_2a7b1cf889,fact_ca64e96245,geography,St Petersburg,Moscow,no_context_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_1c9ed5ffb1,fact_2874804b8c,geography,Cancun,Mexico City,neither
qwen2_5_3b_instruct,naturalistic_rag,p_248e00fbf8,fact_286046a449,geography,Cape Town,Pretoria,neither
qwen2_5_3b_instruct,naturalistic_rag,p_ba93e9ebfa,fact_44005944e3,geography,Cordoba,Buenos Aires,neither
qwen2_5_3b_instruct,naturalistic_rag,p_42d7e08dad,fact_2617dd9d80,geography,Cusco,Lima,no_context_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_36b2d050be,fact_0222835aa1,geography,Medellin,Bogota,neither
qwen2_5_3b_instruct,naturalistic_rag,p_bf7c551d94,fact_ec31e79d2e,geography,Valparaiso,Santiago,no_context_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_7597f72603,fact_650f37efb4,geography,Isfahan,Tehran,no_context_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_62045c8564,fact_038c326d27,geography,Basra,Baghdad,no_context_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_aab797fd8d,fact_69609ac68d,geography,Jeddah,Riyadh,no_context_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_1b96e9719d,fact_875fda5014,geography,Tel Aviv,Jerusalem,no_context_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_0e26d69b2e,fact_f5e4bfa6f2,geography,Thessaloniki,Athens,no_context_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_e88a8e8ec4,fact_14ff40da97,geography,Gothenburg,Stockholm,no_context_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_b43be7ea9b,fact_8374cc6152,geography,Tampere,Helsinki,no_context_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_c491229d1b,fact_dc899c066d,geography,Aarhus,Copenhagen,no_context_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_0c92d71bf9,fact_c6f2f1741c,geography,Krakow,Warsaw,no_context_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_ffbe52cc79,fact_4eed072e0a,geography,Lviv,Kyiv,neither
qwen2_5_3b_instruct,naturalistic_rag,p_c008a50643,fact_1c83d19930,geography,Cluj,Bucharest,neither
qwen2_5_3b_instruct,naturalistic_rag,p_8f534cdb85,fact_7c6956c666,geography,Debrecen,Budapest,no_context_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_e285954d6d,fact_635a00293d,geography,Antwerp,Brussels,no_context_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_52ee0488e1,fact_a5fe058fe7,geography,Phuket,Bangkok,no_context_single_token
qwen2_5_3b_instruct,naturalistic_rag,p_d83edae036,fact_4bbeadf6ad,geography,Saigon,Hanoi,neither
